MMSI,Ship Name,lat,lon,low_confidence,n_pings,score,is_anomalous,flags,reason
218018070,CECIENNE,39.54847,2.59889,True,2,,,,only 2 ping(s) - not enough data to score reliably
218022060,JOLANDA,42.70931,9.45557,False,5,0.86,False,,
218031440,IONE,43.58398,7.12829,True,2,,,,only 2 ping(s) - not enough data to score reliably
218035390,MOMO,44.53306,14.4667,False,6,0.74,False,,
218035750,CALABASH,39.55883,2.62971,True,1,,,,only 1 ping(s) - not enough data to score reliably
218040280,NOW,39.48707,2.47605,False,4,0.92,False,,
218041110,LASH,39.54722,2.385,False,5,0.51,False,,
218042510,MEIN SCHIFF 4,39.42245,-0.32131,True,1,,,,only 1 ping(s) - not enough data to score reliably
218042890,,39.55539,2.62559,True,1,,,,only 1 ping(s) - not enough data to score reliably
218047180,CHIP,38.69429,1.38541,False,5,1.52,False,signal gap of 934s,
218051340,SOSIMA,45.53605,13.65047,False,5,0.67,False,,
218549000,WIKING,44.26736,8.44698,False,4,0.73,False,,
219000919,S/Y KALINKA,38.36098,21.4182,False,4,1.14,False,signal gap of 728s,
219006732,BLONDIE,41.92727,8.74206,False,3,0.49,False,,
219020557,SY PARALOS,37.74492,23.42719,True,2,,,,only 2 ping(s) - not enough data to score reliably
219028212,ALONDRA,37.32262,25.38266,False,13,1.09,False,,
219029080,TORM KIRSTEN,37.23245,5.9937,False,6,1.69,False,signal gap of 1060s,
219030707,STENA IMPORTANT,40.47232,17.19366,False,3,1.0,False,,
219031203,SIGRID THERESA,36.17917,-3.80497,True,1,,,,only 1 ping(s) - not enough data to score reliably
219034351,STENA SHIPPER,43.06177,5.27349,False,3,2.24,False,signal gap of 1422s,
219034486,SVEND,45.79158,13.54899,True,2,,,,only 2 ping(s) - not enough data to score reliably
219035465,FROVIZO II,39.53369,2.62069,False,6,0.82,False,,
219035638,FRAYA,43.00242,6.20052,False,11,0.93,False,,
219035781,PARENTHESE,39.42239,-0.32012,False,8,0.83,False,,
219133000,VUOKSI MAERSK,33.23365,32.62562,False,9,1.47,False,signal gap of 760s,
219185000,KARINA DANICA,42.45802,15.85598,True,2,,,,only 2 ping(s) - not enough data to score reliably
219314000,ELISABETH MAERSK,36.49002,-0.5021,False,15,0.62,False,,
219363000,HANNE DANICA,37.48655,24.32317,True,1,,,,only 1 ping(s) - not enough data to score reliably
219407000,MAERSK CANCUN,41.33092,2.14894,False,3,0.5,False,,
219458000,SELANDIA SEAWAYS,39.06989,8.10491,False,14,1.5,False,,
219509000,MAERSK LEBU,32.63473,29.62372,False,11,0.59,False,,
219640000,TORM DAGNY,42.07595,11.7669,False,4,1.86,False,signal gap of 1259s,
219692000,ARTHUR MAERSK,31.30087,32.37343,False,11,1.14,False,,
219726000,BRISBANE MAERSK,40.71529,1.8749,False,14,1.44,False,long stop of 1709s,
219734000,ALVA MAERSK,37.5485,10.75337,False,4,2.67,False,signal gap of 1621s,
219810000,NORD COPPER,35.61641,31.75112,True,1,,,,only 1 ping(s) - not enough data to score reliably
219982000,JOHANNES MAERSK,31.21022,32.35505,True,1,,,,only 1 ping(s) - not enough data to score reliably
220648000,KARINA THERESA,42.72677,6.34281,False,12,0.63,False,,
224000030,KONTIKI TRES,38.30588,-0.49499,True,2,,,,only 2 ping(s) - not enough data to score reliably
224000050,ISLA DE BENIDORM,38.53467,-0.13421,False,3,0.63,False,,
224001990,SOUTHERN CROSS,41.37877,2.18261,True,1,,,,only 1 ping(s) - not enough data to score reliably
224002900,,39.56445,2.63471,False,4,1.08,False,,
224003920,ES BERGUINER,39.88937,4.27997,False,7,1.34,False,,
224004530,MARRUZA,39.54518,2.38872,False,13,0.95,False,,
224005290,SUPER BONANZA,40.35712,0.40519,False,8,1.37,False,signal gap of 739s,
224007140,STARFISH DOS,36.56137,-4.5822,False,6,1.26,False,,
224008000,CASTAVI JET,38.79262,1.40573,True,2,,,,only 2 ping(s) - not enough data to score reliably
224008170,NUEVA TABARCA,38.18405,-0.5648,True,1,,,,only 1 ping(s) - not enough data to score reliably
224009720,PUERTO DE TABARCA,38.19022,-0.5586,True,1,,,,only 1 ping(s) - not enough data to score reliably
224009880,PLAYA MORCH SG,36.53914,-4.61699,False,18,1.32,False,,
224011860,CLAVEL PRIMERO,39.92305,0.30193,True,1,,,,only 1 ping(s) - not enough data to score reliably
224012450,ALASKA PRIMERO,41.21246,1.7368,False,10,1.18,False,,
224012750,,39.428,-0.33048,True,1,,,,only 1 ping(s) - not enough data to score reliably
224012770,HAKUNA MATATA,37.82147,-0.75577,False,4,0.71,False,,
224013630,ELAMAR,38.99739,-0.15597,False,3,1.0,False,signal gap of 722s,
224014460,FRANJUMAR,38.99456,-0.15457,False,7,0.81,False,,
224014470,NEW MAGIC,36.55442,-4.49176,False,6,1.02,False,,
224015120,NUEVO PEDRO LOLI,38.18626,-0.56019,False,4,0.82,False,,
224018370,MEDITERRANIUM,38.84357,0.11976,False,3,1.06,False,signal gap of 739s,
224018530,PLAYA ALTEA TERCERO,38.56808,-0.00622,True,1,,,,only 1 ping(s) - not enough data to score reliably
224019360,ESTRELLA FUGAZ,38.81591,0.18284,False,7,0.66,False,,
224020590,ISON,38.99738,-0.15573,True,1,,,,only 1 ping(s) - not enough data to score reliably
224020790,IVAN DIEGO,38.0802,0.93592,False,6,0.84,False,,
224022650,OMNIBUS,41.37042,2.1997,False,12,2.05,False,sharp turn of 167 deg (while moving),
224022660,TRIMAR,41.37539,2.17904,False,6,2.66,True,signal gap of 941s; sharp turn of 179 deg (while moving),
224022720,KELONE,38.34103,-0.48261,True,2,,,,only 2 ping(s) - not enough data to score reliably
224023970,DOMINGO,41.21408,1.73437,False,10,1.12,False,,
224026740,PLAYA TABARCA,38.17166,-0.5009,False,5,1.1,False,,
224027670,VIDALS,38.84359,0.11244,False,9,0.79,False,,
224027970,VELA GALLEGO DOS,37.59717,-0.97531,False,3,1.75,False,signal gap of 1146s,
224028640,GEORGIA,38.35918,-0.40461,False,8,0.89,False,,
224031970,,41.37524,2.2006,True,1,,,,only 1 ping(s) - not enough data to score reliably
224032230,L'ARRECIFE,39.86398,-0.07015,False,21,1.35,False,long stop of 1729s,
224033290,,39.32958,0.00021,False,4,2.06,False,sharp turn of 151 deg (while moving),
224040470,FRANCISCO Y MILAGROS,39.96788,0.01881,False,15,1.03,False,,
224044690,MARUFINA,38.1265,3.5985,True,1,,,,only 1 ping(s) - not enough data to score reliably
224045450,TRES MANDLAS,39.42223,-0.31954,True,2,,,,only 2 ping(s) - not enough data to score reliably
224049240,VB ANIBAL,37.58569,-0.98327,False,5,1.53,False,,
224049270,MONTDUVER,38.84329,0.11212,False,12,1.03,False,,
224050860,ISLA DE ALBORAN,36.71084,-4.42129,False,3,0.61,False,,
224052840,NVO JOAQUINA ANTONIO,38.31489,1.21672,False,6,0.93,False,,
224053680,CASCABEL,39.42447,-0.32677,True,1,,,,only 1 ping(s) - not enough data to score reliably
224055540,MUNDO MARINO COSTA B,38.81389,0.17698,True,1,,,,only 1 ping(s) - not enough data to score reliably
224056980,VB. ASDRUBAL,37.56706,-0.97562,True,1,,,,only 1 ping(s) - not enough data to score reliably
224061840,ASTUTE,40.62145,0.60436,True,2,,,,only 2 ping(s) - not enough data to score reliably
224062340,JOAQUIN TORRES,38.33669,-0.48488,False,9,1.17,False,,
224062780,MAR SALADA,39.42191,-0.31915,True,1,,,,only 1 ping(s) - not enough data to score reliably
224062850,TAULAI,38.33946,-0.48487,False,4,1.0,False,,
224063870,MAGIC A,36.71788,-4.4133,False,16,1.1,False,,
224066460,LA OSTIA,41.37361,2.18495,False,6,1.11,False,,
224067340,LUNA 7,38.33897,-0.48504,True,2,,,,only 2 ping(s) - not enough data to score reliably
224068470,PENISCOLA,40.35581,0.40357,False,6,2.16,False,signal gap of 1421s,
224071170,EL CABALLERO,39.44253,-0.31872,False,3,0.48,False,,
224071970,L'ILLA PLANA,38.84434,0.11262,False,15,1.35,False,,
224076360,CAP PRIM SEGON,40.29525,1.23279,False,9,0.82,False,,
224078490,OBYONE         [67%],37.82163,-0.75642,False,5,1.34,False,signal gap of 884s,
224078780,SA RATA,36.53968,-4.61863,False,15,1.23,False,,
224079160,LADY PI,37.74663,-0.74333,False,3,0.75,False,,
224082230,MANUELA LLORET,38.68092,1.36964,True,1,,,,only 1 ping(s) - not enough data to score reliably
224082260,SIEMPRE KALIMA,37.11857,-0.73809,True,1,,,,only 1 ping(s) - not enough data to score reliably
224083560,DOBRA,43.56291,-5.70093,False,12,1.3,False,,
224084230,BAMBU,38.33988,-0.48131,True,1,,,,only 1 ping(s) - not enough data to score reliably
224084840,MUNDO MARINO,39.47742,-0.31733,False,6,0.53,False,,
224090260,,45.55558,-1.06059,False,3,0.87,False,,
224092140,MONLLOR,38.1886,-0.55751,False,3,0.6,False,,
224093430,EL MONTGO,38.84376,0.11265,False,3,0.44,False,,
224093460,ISABEL MARTINEZ,38.891,0.28813,True,1,,,,only 1 ping(s) - not enough data to score reliably
224093790,PESCANXANETA,37.35726,-0.54713,True,1,,,,only 1 ping(s) - not enough data to score reliably
224094480,CAP SALINES,39.54291,2.36904,False,11,1.28,False,,
224094540,TIKAL,37.77044,-0.75344,False,4,1.14,False,signal gap of 759s,
224097560,CARRICKALINGA,38.89419,0.01585,True,2,,,,only 2 ping(s) - not enough data to score reliably
224098720,LOS VELEROS,36.44429,-4.88085,True,1,,,,only 1 ping(s) - not enough data to score reliably
224098970,ORENGA,40.411,0.70999,True,1,,,,only 1 ping(s) - not enough data to score reliably
224099520,MILENIO DOS,37.74454,-0.7429,False,4,1.03,False,,
224100820,,41.40523,2.24603,True,2,,,,only 2 ping(s) - not enough data to score reliably
224101930,SPABUNKER VEINTIDOS,41.34446,2.15076,True,1,,,,only 1 ping(s) - not enough data to score reliably
224102240,KAPY,38.33965,-0.48421,False,3,1.01,False,signal gap of 730s,
224104240,MANDORRI,37.93386,-0.48982,False,13,1.17,False,,
224104450,NUESTRO PADRE TONINO,43.55484,-5.69609,False,5,0.66,False,,
224104460,CAMBRILS,41.10541,1.24159,False,7,0.95,False,,
224105120,,43.51614,-5.2652,True,1,,,,only 1 ping(s) - not enough data to score reliably
224106820,,41.21545,1.73063,True,1,,,,only 1 ping(s) - not enough data to score reliably
224109920,MARIBEL 2,39.42511,-0.33052,False,5,1.29,False,signal gap of 861s,
224112940,MARYNE,37.75922,-0.71888,False,9,1.79,False,sharp turn of 173 deg (while moving),
224113660,FELIX Y ANGELA,38.65904,1.24964,False,5,0.74,False,,
224113950,FEITA,39.8618,-0.0725,False,4,2.0,False,signal gap of 1277s,
224115170,HERMANOS CORPAS,36.39156,-4.86349,False,9,0.82,False,,
224115180,PETROBAY,41.34343,2.15059,False,12,1.42,False,long stop of 1679s,
224116520,,37.74401,-0.74065,False,4,0.59,False,,
224119970,AIGLON,38.6802,1.38188,False,4,1.12,False,signal gap of 725s,
224120530,MY AMINA PRIMERA,41.41352,2.228,False,3,1.02,False,,
224120880,,38.76351,0.23185,True,1,,,,only 1 ping(s) - not enough data to score reliably
224121270,VB SUPERNACHO,39.96054,0.02631,False,12,1.17,False,,
224122130,JAZZ RCMA,37.70757,-0.79722,True,2,,,,only 2 ping(s) - not enough data to score reliably
224122560,NUEVO MIRANDILLA,39.787,1.91123,False,13,1.37,False,,
224125630,ES MORRAS SEGUNDO,39.54508,2.38435,False,14,1.04,False,,
224126750,MARGOS,39.39391,-0.31296,False,5,2.17,False,signal gap of 818s,
224127820,BAHIA UNO,39.43353,-0.32384,True,1,,,,only 1 ping(s) - not enough data to score reliably
224128000,VB XALOC,39.44183,-0.31748,False,18,0.91,False,,
224128340,ANGEL CARMEN U,41.21494,1.73612,False,10,1.23,False,,
224133320,VB VIGOR,39.64617,-0.2132,True,1,,,,only 1 ping(s) - not enough data to score reliably
224134470,NUEVO TACONEO,37.53543,0.83768,True,1,,,,only 1 ping(s) - not enough data to score reliably
224134540,MARJUPE PRIMERO,39.54578,2.38969,False,10,0.88,False,,
224134990,ALBYMAR,40.41278,0.4328,False,10,1.36,False,,
224136470,MADRE LUCIA,43.55586,-5.69688,False,13,1.38,False,,
224138770,CIUTAT DE MAO,39.88432,4.29351,False,3,0.75,False,,
224140160,EDUMAN,41.37779,2.18202,False,7,1.74,False,signal gap of 738s,
224141890,CABOCCIONE,39.10494,-0.02086,True,1,,,,only 1 ping(s) - not enough data to score reliably
224143740,ARYA TARA,39.4599,-0.2941,False,11,1.07,False,,
224144850,,37.82053,-0.75576,False,4,1.64,False,signal gap of 1098s,
224145180,PUNTA IFACH,40.29716,1.23258,False,7,1.06,False,,
224146270,FALOI,38.8457,0.11195,True,1,,,,only 1 ping(s) - not enough data to score reliably
224149530,BUMERANG SEIS,38.34128,-0.48327,True,1,,,,only 1 ping(s) - not enough data to score reliably
224150760,MANUEL Y TERESA,38.18824,-0.55775,False,7,1.04,False,,
224151990,LORENZO Y FINA,39.86292,-0.06928,False,3,1.86,False,signal gap of 1261s,
224152140,ANSIA,43.55698,-5.69773,False,13,1.11,False,,
224155730,KYMA,39.07119,1.37836,False,6,1.08,False,,
224156480,RATONA,38.84543,0.11233,False,4,0.62,False,,
224159590,ALAIRE,38.34445,-0.40969,False,4,0.69,False,,
224161160,VB FURIA,39.44263,-0.31715,False,16,1.25,False,,
224161170,VB PODER,39.44262,-0.31708,False,10,1.01,False,,
224161460,MAR MENOR FERRY,37.78442,-0.78827,False,6,1.7,False,,
224164950,CIUTAT DE BENICARLO,40.41279,0.43314,False,6,1.16,False,,
224165420,RODREJO,37.74636,-0.74201,False,6,2.2,False,signal gap of 1056s,
224166440,HAROMAR SEGUNDO,36.53915,-4.61702,False,17,1.36,False,,
224169980,SOMNIA,39.38824,-0.31549,False,4,0.75,False,,
224170740,JOSE EDUARDO,43.80938,-5.85513,True,1,,,,only 1 ping(s) - not enough data to score reliably
224171840,CAMINERA,38.50724,-0.21727,False,7,0.95,False,,
224177370,MISTER RINGO,40.01296,0.06929,False,8,1.08,False,,
224178880,EL CAMPEON,38.18648,-0.55992,False,6,0.79,False,,
224180530,VENT D' ETE,39.36695,-0.30666,False,9,0.92,False,,
224181370,DAMA DE VALENCIA,39.46145,-0.32678,False,7,0.95,False,,
224181560,TRUHAN,39.84214,0.01836,False,4,1.33,False,signal gap of 779s,
224182440,VB CONQUERIDOR,39.44233,-0.31717,False,5,1.16,False,signal gap of 756s,
224182450,VB SONADOR,39.44239,-0.31736,False,17,1.88,False,sharp turn of 169 deg (while moving),
224182470,LUPO,41.37104,2.19988,False,9,1.28,False,,
224185280,SENMAR,38.09677,-0.54896,False,12,0.89,False,,
224186530,NAN SEGUNDO,38.83849,0.11797,False,3,1.01,False,signal gap of 729s,
224189860,BIOTZA 3,37.82068,-0.75706,False,4,1.15,False,signal gap of 749s,
224193880,OCTUBRE TRES,37.82079,-0.75649,True,1,,,,only 1 ping(s) - not enough data to score reliably
224197160,IXNOC,41.45297,2.26163,False,4,1.54,False,signal gap of 998s,
224198780,CHAMAN DOS,37.82119,-0.75724,False,4,1.09,False,signal gap of 721s,
224200000,FORMENTERA JET,38.7736,1.41092,False,6,1.28,False,,
224201840,KIARA TRES,38.33907,-0.48447,False,5,1.25,False,signal gap of 737s,
224203170,,38.84133,0.21785,True,2,,,,only 2 ping(s) - not enough data to score reliably
224205360,NOU CALPE QUATRE,39.11401,1.36546,False,16,0.76,False,,
224208000,VB XEREA,39.4421,-0.31736,False,6,0.66,False,,
224208290,NICOLAS Y ANA,39.34752,1.20196,False,5,1.03,False,,
224213460,THOR,38.35855,-0.40563,False,4,1.79,False,signal gap of 1140s,
224219590,LOLO PELAILLA,39.99909,2.10787,False,8,0.75,False,,
224220140,SANT PAU,41.37451,2.1851,False,9,1.1,False,,
224220360,SPABUNKER CINCUENTA,41.34921,2.16907,False,7,0.73,False,,
224221590,ARTEMISIA,39.4289,-0.33257,False,3,1.1,False,signal gap of 722s,
224222000,FARO DE TABARCA,38.16967,-0.48346,False,4,0.82,False,,
224240000,CARABA,41.36488,2.18262,False,11,1.13,False,,
224241390,NUEVO HARO RODRIGUEZ,36.53922,-4.61725,False,15,1.51,False,,
224244750,ALMAR,38.93233,-0.09502,True,2,,,,only 2 ping(s) - not enough data to score reliably
224247560,UEP UEP,37.74682,-0.74396,False,5,1.22,False,,
224248220,FERRAN,39.89123,4.27845,False,4,1.32,False,signal gap of 783s,
224252160,OCEAN BLUE,39.54508,2.38631,True,2,,,,only 2 ping(s) - not enough data to score reliably
224258230,ITACA,38.83944,0.12027,True,2,,,,only 2 ping(s) - not enough data to score reliably
224258570,COTET,36.52457,-4.61638,False,9,1.78,False,,
224259840,KATAPAN,39.42893,-0.33059,True,2,,,,only 2 ping(s) - not enough data to score reliably
224260470,SOLTERCER,40.51427,1.42132,True,1,,,,only 1 ping(s) - not enough data to score reliably
224262570,POLONOVA,39.45965,-0.31656,True,2,,,,only 2 ping(s) - not enough data to score reliably
224264000,NIXE,38.74555,1.41879,True,1,,,,only 1 ping(s) - not enough data to score reliably
224265660,SIEMPRE LOLA,43.51584,-5.26496,False,3,1.5,False,signal gap of 1080s,
224271630,VB DORAMAS,39.64572,-0.21286,False,17,0.98,False,,
224285940,LAMORENA,39.4614,-0.31766,False,5,2.07,False,sharp turn of 175 deg (while moving),
224291220,LLEVANT BLAU,39.41234,-0.31701,False,8,0.75,False,,
224294590,PURA VIDA,36.59791,-4.4536,False,8,0.72,False,,
224296240,NAUTICAE,37.73893,-0.7619,False,10,2.0,False,sharp turn of 172 deg (while moving),
224296450,EL GALGO,40.35685,0.40421,False,3,0.75,False,,
224298290,OMARSUB,39.45534,-0.30814,False,5,1.61,False,signal gap of 1001s,
224303350,SIBILA,38.84054,0.11983,True,2,,,,only 2 ping(s) - not enough data to score reliably
224304570,SIRIUS BCN PILOTS,41.34047,2.16528,False,15,1.05,False,,
224309440,MANUELA,39.56067,-0.2845,False,4,1.2,False,,
224312860,GUADALAVIAR,39.44369,-0.31489,False,8,2.43,True,signal gap of 750s; sharp turn of 177 deg (while moving),
224313490,GALATEA PRIMERO,39.56174,-0.27059,False,10,0.58,False,,
224318950,MARIA DEL CARMEN GAS,41.37528,2.17895,False,10,1.33,False,,
224320160,COVA TALLADA,39.09845,1.34955,False,8,1.02,False,,
224320930,NIRVANA FORMENTERA,40.88555,9.67799,True,1,,,,only 1 ping(s) - not enough data to score reliably
224322000,SUVER,39.42391,-0.32454,False,15,0.95,False,,
224323690,KOMTU DOS,41.36544,2.18451,True,2,,,,only 2 ping(s) - not enough data to score reliably
224324630,ROQUE S,39.89456,4.25931,False,7,0.87,False,,
224328880,JOSE Y ANGELES,36.65695,-4.14951,True,1,,,,only 1 ping(s) - not enough data to score reliably
224335350,BELAAS,38.43049,-0.38445,False,4,0.97,False,,
224339000,CALA VERD,41.34591,2.15175,False,3,0.62,False,,
224340950,KRANKI,39.97604,2.73071,True,1,,,,only 1 ping(s) - not enough data to score reliably
224348170,SOL Y LUNA,37.82232,-0.75574,False,6,1.38,False,,
224350720,ELISEO VAZQUEZ,41.34582,2.1526,True,2,,,,only 2 ping(s) - not enough data to score reliably
224371660,RONCITO,39.54458,2.61325,True,1,,,,only 1 ping(s) - not enough data to score reliably
224373370,GUAPA DE L'EBRE,40.71813,0.85068,False,4,0.55,False,,
224375000,SY PASSE PARTOUT BCN,40.77002,14.02042,False,4,1.61,False,signal gap of 1081s,
224376870,IL DUPLO,38.69465,1.38479,True,1,,,,only 1 ping(s) - not enough data to score reliably
224381750,KAMALEON,39.45979,-0.31591,False,3,0.64,False,,
224383880,458201,36.50993,-4.61861,False,13,1.99,False,sharp turn of 170 deg (while moving),
224384320,TAO PRIMERO,41.38256,2.19887,False,8,1.08,False,,
224385950,SPRAY,39.86198,-0.07344,True,1,,,,only 1 ping(s) - not enough data to score reliably
224399000,ABSA UNO,38.60174,0.88426,False,22,0.93,False,,
224402000,ABEL MATUTES,40.99729,2.41937,False,8,1.72,False,signal gap of 887s,
224415670,KARYA,41.38055,2.21176,False,11,1.19,False,,
224415980,ISLA DE MOOREA,38.83841,0.12064,True,2,,,,only 2 ping(s) - not enough data to score reliably
224416530,EL COYOTE,40.49118,1.42965,True,2,,,,only 2 ping(s) - not enough data to score reliably
224418000,BAHIA CANDELA,41.33892,2.15358,False,4,0.93,False,,
224422780,MAGEC,37.82168,-0.75581,False,4,1.75,False,signal gap of 1115s,
224441680,MARALFRAN,37.74514,-0.74045,True,2,,,,only 2 ping(s) - not enough data to score reliably
224462820,FADA,39.72372,0.02069,False,9,0.98,False,,
224475650,PRINCIPE AZUL,38.77037,0.67172,False,5,1.0,False,,
224476760,PEKAS X,41.36738,2.2038,False,9,1.74,False,sharp turn of 163 deg (while moving),
224491000,MIGJORN JET,38.73365,1.41683,True,2,,,,only 2 ping(s) - not enough data to score reliably
224511000,RAMON MARGALEF,39.54583,2.629,False,3,1.61,False,signal gap of 1080s,
